device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
http-192-168-88-177-8000-commerce-bestbuy-vendor-www-bestbuy-com,chrome,0,4396.541666666667,1184.6916666666666,0.9714374285099999,0.9670258861078502,0.07685788317500002
http-192-168-88-177-8000-commerce-bestbuy-vendor-www-bestbuy-com,chrome,1,4396.0,-12475.011111111111,1.2027605090339997,1.1880481335131112,0.12653617355555558
http-192-168-88-177-8000-commerce-bestbuy-vendor-www-bestbuy-com,chrome,2,4395.007936507936,9198.142857142857,0.5317120810970002,0.5318431831047928,0.04042590324603168
http-192-168-88-177-8000-commerce-bestbuy-vendor-www-bestbuy-com,firefox,0,4394.0,-11729.782608695652,0.8151547532829998,0.8251140799166085,0.1147745277391304
http-192-168-88-177-8000-commerce-bestbuy-vendor-www-bestbuy-com,firefox,1,4396.0,7151.275362318841,0.3342559726380001,0.33632769502144916,0.04664092289855071
http-192-168-88-177-8000-commerce-bestbuy-vendor-www-bestbuy-com,firefox,2,4395.0,7324.0,0.2315997111,0.23159971109999974,0.032188979999999964
http-192-168-88-177-8000-commerce-bestbuy-vendor-www-bestbuy-com,opera,0,4395.0,5254.173913043478,0.16663027859250001,0.1660321583608695,0.023092094347826074
http-192-168-88-177-8000-commerce-bestbuy-vendor-www-bestbuy-com,opera,1,4395.652173913043,8239.0,0.2595224484545,0.2595222670173914,0.03621577826086957
http-192-168-88-177-8000-commerce-bestbuy-vendor-www-bestbuy-com,opera,2,4396.0,-933.7205882352941,0.21127699124000002,0.21174986727917666,0.029984404882352968
http-192-168-88-177-8000-commerce-bestbuy-www-bestbuy-com,chrome,0,4410.0,6469.77027027027,0.21998490759000006,0.21997930593648643,0.028531686891891884
http-192-168-88-177-8000-commerce-bestbuy-www-bestbuy-com,chrome,1,4411.0,1667.9466666666667,0.523366111598,0.5239527775386668,0.06705308133333335
http-192-168-88-177-8000-commerce-bestbuy-www-bestbuy-com,chrome,2,4410.0,7324.0,0.25270612416000005,0.2527061241600001,0.032298840000000016
