datetime,cpu,mem
Fri Sep  1 20:33:05 UTC 2023,5.7,4087225
Fri Sep  1 20:33:07 UTC 2023,5.7,4129081
Fri Sep  1 20:33:09 UTC 2023,5.7,4090868
Fri Sep  1 20:34:31 UTC 2023,4.8,4107080
Fri Sep  1 20:34:33 UTC 2023,7.8,4041503
Fri Sep  1 20:34:35 UTC 2023,7.8,4082961
Fri Sep  1 20:34:37 UTC 2023,7.8,4065057
Fri Sep  1 20:35:59 UTC 2023,22,4104791
Fri Sep  1 20:36:01 UTC 2023,5.8,4040544
Fri Sep  1 20:36:03 UTC 2023,5.8,4081439
Fri Sep  1 20:36:05 UTC 2023,5.8,4044109
Fri Sep  1 20:37:27 UTC 2023,21,4043018
Fri Sep  1 20:37:31 UTC 2023,9,4028300
Fri Sep  1 20:37:34 UTC 2023,9,3864410
Fri Sep  1 20:38:57 UTC 2023,22,4097156
Fri Sep  1 20:39:01 UTC 2023,9.8,4094829
Fri Sep  1 20:39:04 UTC 2023,22,3867111
Fri Sep  1 20:40:27 UTC 2023,22,3970415
Fri Sep  1 20:40:30 UTC 2023,10,3966714
Fri Sep  1 20:40:34 UTC 2023,10,3569062
Fri Sep  1 20:41:57 UTC 2023,22,3669208
Fri Sep  1 20:41:59 UTC 2023,7,3663449
Fri Sep  1 20:42:01 UTC 2023,7,3676804
Fri Sep  1 20:42:03 UTC 2023,7,3661370
Fri Sep  1 20:43:25 UTC 2023,19,3676153
Fri Sep  1 20:43:27 UTC 2023,5.9,3677716
Fri Sep  1 20:43:29 UTC 2023,5.9,3679368
Fri Sep  1 20:43:31 UTC 2023,5.9,3659651
Fri Sep  1 20:44:53 UTC 2023,5.4,3706089
Fri Sep  1 20:44:55 UTC 2023,6.2,3707456
Fri Sep  1 20:44:57 UTC 2023,6.2,3709311
Fri Sep  1 20:44:59 UTC 2023,6.2,3708923
Fri Sep  1 20:46:21 UTC 2023,16,4095965
Fri Sep  1 20:46:23 UTC 2023,5.9,4030822
Fri Sep  1 20:46:25 UTC 2023,5.9,4074881
Fri Sep  1 20:46:27 UTC 2023,5.9,3894910
Fri Sep  1 20:47:50 UTC 2023,22,3986073
Fri Sep  1 20:47:52 UTC 2023,6,3920181
Fri Sep  1 20:47:54 UTC 2023,6,3964302
Fri Sep  1 20:47:56 UTC 2023,6,3931527
Fri Sep  1 20:49:18 UTC 2023,5,4028315
Fri Sep  1 20:49:20 UTC 2023,12,3964181
Fri Sep  1 20:49:22 UTC 2023,12,4005772
Fri Sep  1 20:49:24 UTC 2023,12,3963120
Fri Sep  1 20:50:46 UTC 2023,22,3955868
Fri Sep  1 20:50:50 UTC 2023,9.5,3939779
Fri Sep  1 20:50:53 UTC 2023,9.5,3787653
Fri Sep  1 20:52:16 UTC 2023,23,3997089
Fri Sep  1 20:52:20 UTC 2023,10,3982794
Fri Sep  1 20:52:23 UTC 2023,10,3722759
Fri Sep  1 20:53:46 UTC 2023,36,3959291
Fri Sep  1 20:53:50 UTC 2023,36,3965285
Fri Sep  1 20:53:53 UTC 2023,42,3790765
Fri Sep  1 20:55:16 UTC 2023,18,3687769
Fri Sep  1 20:55:18 UTC 2023,6.1,3631053
Fri Sep  1 20:55:21 UTC 2023,6.1,3695048
Fri Sep  1 20:55:22 UTC 2023,6.1,3678349
Fri Sep  1 20:56:45 UTC 2023,19,3728112
Fri Sep  1 20:56:47 UTC 2023,5.9,3729380
Fri Sep  1 20:56:48 UTC 2023,5.9,3731271
Fri Sep  1 20:56:51 UTC 2023,5.9,3710662
Fri Sep  1 20:58:13 UTC 2023,16,3728390
Fri Sep  1 20:58:15 UTC 2023,6.1,3730856
Fri Sep  1 20:58:17 UTC 2023,6.1,3732638
Fri Sep  1 20:58:19 UTC 2023,6.1,3713496
Fri Sep  1 20:59:41 UTC 2023,5,4122030
Fri Sep  1 20:59:43 UTC 2023,6.8,3949970
Fri Sep  1 20:59:45 UTC 2023,6.8,3992668
Fri Sep  1 20:59:47 UTC 2023,6.8,3965107
Fri Sep  1 21:01:09 UTC 2023,22,4075454
Fri Sep  1 21:01:11 UTC 2023,7.2,4011758
Fri Sep  1 21:01:13 UTC 2023,7.2,4052572
Fri Sep  1 21:01:15 UTC 2023,7.2,4015919
Fri Sep  1 21:02:37 UTC 2023,22,4105329
Fri Sep  1 21:02:39 UTC 2023,6.3,4041029
Fri Sep  1 21:02:41 UTC 2023,6.3,4082160
Fri Sep  1 21:02:44 UTC 2023,6.3,4044985
Fri Sep  1 21:04:05 UTC 2023,8.4,4074653
Fri Sep  1 21:04:09 UTC 2023,8.4,4084784
Fri Sep  1 21:04:13 UTC 2023,32,3815089
Fri Sep  1 21:05:35 UTC 2023,32,3967926
Fri Sep  1 21:05:39 UTC 2023,10,3953184
Fri Sep  1 21:05:43 UTC 2023,10,3547129
Fri Sep  1 21:07:05 UTC 2023,22,3983389
Fri Sep  1 21:07:09 UTC 2023,10,3969072
Fri Sep  1 21:07:13 UTC 2023,10,3801128
Fri Sep  1 21:08:36 UTC 2023,21,3719298
Fri Sep  1 21:08:38 UTC 2023,6.8,3707609
Fri Sep  1 21:08:40 UTC 2023,6.8,3724567
Fri Sep  1 21:08:42 UTC 2023,6.8,3709935
Fri Sep  1 21:10:04 UTC 2023,6.7,3738138
Fri Sep  1 21:10:06 UTC 2023,6.2,3739498
Fri Sep  1 21:10:08 UTC 2023,6.2,3741489
Fri Sep  1 21:10:10 UTC 2023,6.2,3721037
Fri Sep  1 21:11:32 UTC 2023,16,3787783
Fri Sep  1 21:11:34 UTC 2023,5.9,3789038
Fri Sep  1 21:11:37 UTC 2023,5.9,3784006
Fri Sep  1 21:11:39 UTC 2023,5.9,3761206
Fri Sep  1 21:13:01 UTC 2023,16,4041433
Fri Sep  1 21:13:03 UTC 2023,5.9,3974585
Fri Sep  1 21:13:05 UTC 2023,5.9,4016752
Fri Sep  1 21:13:07 UTC 2023,5.9,3983162
Fri Sep  1 21:14:29 UTC 2023,4.7,4042557
Fri Sep  1 21:14:31 UTC 2023,8.4,3975877
Fri Sep  1 21:14:33 UTC 2023,8.4,4018864
Fri Sep  1 21:14:35 UTC 2023,8.4,3979119
Fri Sep  1 21:15:57 UTC 2023,22,4072919
Fri Sep  1 21:15:59 UTC 2023,5.9,4009294
Fri Sep  1 21:16:01 UTC 2023,5.9,4051252
Fri Sep  1 21:16:04 UTC 2023,5.9,4013340
Fri Sep  1 21:17:25 UTC 2023,21,4068659
Fri Sep  1 21:17:29 UTC 2023,9.7,4065147
Fri Sep  1 21:17:33 UTC 2023,9.7,3641406
Fri Sep  1 21:18:55 UTC 2023,21,3973369
Fri Sep  1 21:18:59 UTC 2023,10,3980427
Fri Sep  1 21:19:03 UTC 2023,10,3708903
Fri Sep  1 21:20:25 UTC 2023,24,3993887
Fri Sep  1 21:20:29 UTC 2023,10,3989739
Fri Sep  1 21:20:33 UTC 2023,10,3604901
Fri Sep  1 21:21:56 UTC 2023,22,3716948
Fri Sep  1 21:21:58 UTC 2023,6.7,3700815
Fri Sep  1 21:22:00 UTC 2023,6.7,3722682
Fri Sep  1 21:22:02 UTC 2023,6.7,3690779
Fri Sep  1 21:23:24 UTC 2023,20,3835166
Fri Sep  1 21:23:26 UTC 2023,6.4,3822984
Fri Sep  1 21:23:28 UTC 2023,6.4,3816778
Fri Sep  1 21:23:30 UTC 2023,6.4,3808781
Fri Sep  1 21:24:52 UTC 2023,3.3,3795984
Fri Sep  1 21:24:54 UTC 2023,7.1,3819521
Fri Sep  1 21:24:57 UTC 2023,7.1,3821311
Fri Sep  1 21:24:59 UTC 2023,7.1,3706937
Fri Sep  1 21:26:21 UTC 2023,16,4084787
Fri Sep  1 21:26:23 UTC 2023,5.9,4020652
Fri Sep  1 21:26:25 UTC 2023,5.9,4063081
Fri Sep  1 21:26:27 UTC 2023,5.9,4024909
Fri Sep  1 21:27:49 UTC 2023,22,4091180
Fri Sep  1 21:27:51 UTC 2023,6.1,4025851
Fri Sep  1 21:27:53 UTC 2023,6.1,4069132
Fri Sep  1 21:27:55 UTC 2023,6.1,4031229
Fri Sep  1 21:29:17 UTC 2023,4.6,4113459
Fri Sep  1 21:29:19 UTC 2023,12,4047990
Fri Sep  1 21:29:22 UTC 2023,12,4089094
Fri Sep  1 21:29:24 UTC 2023,12,4050357
Fri Sep  1 21:30:46 UTC 2023,22,4103610
Fri Sep  1 21:30:49 UTC 2023,9.7,4089182
Fri Sep  1 21:30:53 UTC 2023,9.7,3677073
Fri Sep  1 21:32:16 UTC 2023,23,4021541
Fri Sep  1 21:32:19 UTC 2023,10,4024138
Fri Sep  1 21:32:23 UTC 2023,10,3629457
