datetime,cpu,mem
Sat Sep  2 10:25:48 GMT 2023,43,2112338
Sat Sep  2 10:25:52 GMT 2023,10,2018532
Sat Sep  2 10:25:56 GMT 2023,10,2063440
Sat Sep  2 10:27:20 GMT 2023,43,2079548
Sat Sep  2 10:27:24 GMT 2023,9.5,1982447
Sat Sep  2 10:27:28 GMT 2023,9.5,2019297
Sat Sep  2 10:28:53 GMT 2023,43,2126078
Sat Sep  2 10:28:56 GMT 2023,8.3,2099954
Sat Sep  2 10:29:01 GMT 2023,8.3,2095000
Sat Sep  2 10:30:25 GMT 2023,50,2121904
Sat Sep  2 10:30:29 GMT 2023,9.6,2184353
Sat Sep  2 10:30:33 GMT 2023,9.6,2129829
Sat Sep  2 10:31:57 GMT 2023,26,2153715
Sat Sep  2 10:32:01 GMT 2023,9.9,2180745
Sat Sep  2 10:32:05 GMT 2023,9.9,2124957
Sat Sep  2 10:33:29 GMT 2023,23,2213134
Sat Sep  2 10:33:33 GMT 2023,8,2115347
Sat Sep  2 10:33:37 GMT 2023,8,2191064
Sat Sep  2 10:35:02 GMT 2023,4.9,2249160
Sat Sep  2 10:35:06 GMT 2023,32,2146973
Sat Sep  2 10:35:10 GMT 2023,32,2208824
Sat Sep  2 10:36:34 GMT 2023,48,2263967
Sat Sep  2 10:36:38 GMT 2023,10,2144742
Sat Sep  2 10:36:42 GMT 2023,10,2201325
Sat Sep  2 10:38:07 GMT 2023,47,2044094
Sat Sep  2 10:38:11 GMT 2023,9.4,1940549
Sat Sep  2 10:38:15 GMT 2023,9.4,2012487
Sat Sep  2 10:39:39 GMT 2023,42,2008375
Sat Sep  2 10:39:43 GMT 2023,7.9,1875516
Sat Sep  2 10:39:46 GMT 2023,7.9,1954026
Sat Sep  2 10:41:11 GMT 2023,38,2007472
Sat Sep  2 10:41:15 GMT 2023,8,1906370
Sat Sep  2 10:41:19 GMT 2023,8,1963111
Sat Sep  2 10:42:43 GMT 2023,37,2153903
Sat Sep  2 10:42:47 GMT 2023,9.8,2154162
Sat Sep  2 10:42:51 GMT 2023,9.8,2086432
Sat Sep  2 10:44:15 GMT 2023,47,2115687
Sat Sep  2 10:44:19 GMT 2023,10,2078949
Sat Sep  2 10:44:23 GMT 2023,10,2056734
Sat Sep  2 10:45:47 GMT 2023,22,2126737
Sat Sep  2 10:45:51 GMT 2023,9.9,2101188
Sat Sep  2 10:45:55 GMT 2023,9.9,2070845
Sat Sep  2 10:47:19 GMT 2023,22,2203491
Sat Sep  2 10:47:23 GMT 2023,10,2084626
Sat Sep  2 10:47:27 GMT 2023,10,2146071
Sat Sep  2 10:48:52 GMT 2023,45,2192850
Sat Sep  2 10:48:56 GMT 2023,8.9,2071341
Sat Sep  2 10:49:00 GMT 2023,8.9,2135685
Sat Sep  2 10:50:24 GMT 2023,5.4,2223155
Sat Sep  2 10:50:28 GMT 2023,13,2096190
Sat Sep  2 10:50:32 GMT 2023,13,2160940
Sat Sep  2 10:51:57 GMT 2023,38,1997438
Sat Sep  2 10:52:01 GMT 2023,8.6,1888220
Sat Sep  2 10:52:05 GMT 2023,8.6,1904862
Sat Sep  2 10:53:29 GMT 2023,31,1944912
Sat Sep  2 10:53:33 GMT 2023,6.8,1893152
Sat Sep  2 10:53:37 GMT 2023,6.8,1908637
Sat Sep  2 10:55:01 GMT 2023,28,1982524
Sat Sep  2 10:55:05 GMT 2023,8,1903387
Sat Sep  2 10:55:08 GMT 2023,8,1919410
Sat Sep  2 10:56:33 GMT 2023,28,2154444
Sat Sep  2 10:56:37 GMT 2023,9.3,2118911
Sat Sep  2 10:56:41 GMT 2023,9.3,2030417
Sat Sep  2 10:58:05 GMT 2023,36,2045124
Sat Sep  2 10:58:08 GMT 2023,8.2,2035590
Sat Sep  2 10:58:12 GMT 2023,8.2,2009142
Sat Sep  2 10:59:37 GMT 2023,22,2023293
Sat Sep  2 10:59:40 GMT 2023,8.2,2017104
Sat Sep  2 10:59:44 GMT 2023,8.2,1997320
Sat Sep  2 11:01:08 GMT 2023,22,2218521
Sat Sep  2 11:01:12 GMT 2023,8.8,2097377
Sat Sep  2 11:01:16 GMT 2023,8.8,2136906
Sat Sep  2 11:02:41 GMT 2023,29,2205515
Sat Sep  2 11:02:45 GMT 2023,7.8,2115202
Sat Sep  2 11:02:48 GMT 2023,7.8,2137887
Sat Sep  2 11:04:13 GMT 2023,26,2172346
Sat Sep  2 11:04:17 GMT 2023,8,2095216
Sat Sep  2 11:04:21 GMT 2023,8,2118711
Sat Sep  2 11:05:46 GMT 2023,4.6,1938165
Sat Sep  2 11:05:50 GMT 2023,7.9,1857295
Sat Sep  2 11:05:53 GMT 2023,7.9,1932749
Sat Sep  2 11:07:18 GMT 2023,38,1971594
Sat Sep  2 11:07:22 GMT 2023,8,1894472
Sat Sep  2 11:07:25 GMT 2023,8,1905893
Sat Sep  2 11:08:50 GMT 2023,34,1956227
Sat Sep  2 11:08:53 GMT 2023,8.1,1878687
Sat Sep  2 11:08:57 GMT 2023,8.1,1910885
Sat Sep  2 11:10:22 GMT 2023,35,2080509
Sat Sep  2 11:10:25 GMT 2023,8.2,2068298
Sat Sep  2 11:10:29 GMT 2023,8.2,2073809
Sat Sep  2 11:11:54 GMT 2023,43,2232012
Sat Sep  2 11:11:57 GMT 2023,8.8,2236587
Sat Sep  2 11:12:01 GMT 2023,8.8,2158612
Sat Sep  2 11:13:25 GMT 2023,28,2141934
Sat Sep  2 11:13:29 GMT 2023,8.7,2151427
Sat Sep  2 11:13:33 GMT 2023,8.7,2079086
Sat Sep  2 11:14:57 GMT 2023,28,2193139
Sat Sep  2 11:15:01 GMT 2023,7.8,2117711
Sat Sep  2 11:15:05 GMT 2023,7.8,2176538
Sat Sep  2 11:16:30 GMT 2023,34,2205764
Sat Sep  2 11:16:33 GMT 2023,8.2,2116196
Sat Sep  2 11:16:37 GMT 2023,8.2,2150288
Sat Sep  2 11:18:02 GMT 2023,26,2223233
Sat Sep  2 11:18:06 GMT 2023,8,2131579
Sat Sep  2 11:18:09 GMT 2023,8,2160348
Sat Sep  2 11:19:35 GMT 2023,27,1965944
Sat Sep  2 11:19:38 GMT 2023,8.4,1926157
Sat Sep  2 11:19:42 GMT 2023,8.4,1922592
Sat Sep  2 11:21:06 GMT 2023,7.9,1995330
Sat Sep  2 11:21:10 GMT 2023,6.8,1942215
Sat Sep  2 11:21:13 GMT 2023,6.8,1930088
Sat Sep  2 11:22:38 GMT 2023,26,1996381
Sat Sep  2 11:22:42 GMT 2023,7,1935180
Sat Sep  2 11:22:45 GMT 2023,7,1928599
Sat Sep  2 11:24:10 GMT 2023,25,2152851
Sat Sep  2 11:24:13 GMT 2023,9.2,2149315
Sat Sep  2 11:24:17 GMT 2023,9.2,2053314
Sat Sep  2 11:25:42 GMT 2023,34,2125470
Sat Sep  2 11:25:45 GMT 2023,7.8,2109952
Sat Sep  2 11:25:49 GMT 2023,7.8,2066399
Sat Sep  2 11:27:14 GMT 2023,21,2127925
Sat Sep  2 11:27:17 GMT 2023,8.2,2118790
Sat Sep  2 11:27:21 GMT 2023,8.2,2054172
Sat Sep  2 11:28:45 GMT 2023,21,2214197
Sat Sep  2 11:28:49 GMT 2023,7.7,2141689
Sat Sep  2 11:28:53 GMT 2023,7.7,2161323
Sat Sep  2 11:30:18 GMT 2023,27,2233721
Sat Sep  2 11:30:22 GMT 2023,7.7,2158275
Sat Sep  2 11:30:25 GMT 2023,7.7,2147055
Sat Sep  2 11:31:50 GMT 2023,25,2202113
Sat Sep  2 11:31:54 GMT 2023,8.1,2127160
Sat Sep  2 11:31:58 GMT 2023,8.1,2128278
Sat Sep  2 11:33:23 GMT 2023,25,1959302
Sat Sep  2 11:33:26 GMT 2023,6.8,1879186
Sat Sep  2 11:33:30 GMT 2023,6.8,1876570
Sat Sep  2 11:34:55 GMT 2023,8.1,1947774
Sat Sep  2 11:34:58 GMT 2023,23,1873115
Sat Sep  2 11:35:02 GMT 2023,23,1885642
Sat Sep  2 11:36:26 GMT 2023,28,1926562
Sat Sep  2 11:36:30 GMT 2023,7.4,1857271
Sat Sep  2 11:36:34 GMT 2023,7.4,1870432
Sat Sep  2 11:37:58 GMT 2023,28,2117573
Sat Sep  2 11:38:02 GMT 2023,7.8,2024780
Sat Sep  2 11:38:06 GMT 2023,7.8,2052136
Sat Sep  2 11:39:30 GMT 2023,36,2081496
Sat Sep  2 11:39:34 GMT 2023,8.4,2071599
Sat Sep  2 11:39:37 GMT 2023,8.4,2034711
Sat Sep  2 11:41:02 GMT 2023,22,2102812
Sat Sep  2 11:41:06 GMT 2023,8.1,2095692
Sat Sep  2 11:41:09 GMT 2023,8.1,2059440
Sat Sep  2 11:42:34 GMT 2023,24,2232898
Sat Sep  2 11:42:37 GMT 2023,7.6,2139235
Sat Sep  2 11:42:41 GMT 2023,7.6,2173836
Sat Sep  2 11:44:06 GMT 2023,30,2192532
Sat Sep  2 11:44:10 GMT 2023,7.8,2103055
Sat Sep  2 11:44:13 GMT 2023,7.8,2137681
Sat Sep  2 11:45:39 GMT 2023,28,2202977
Sat Sep  2 11:45:42 GMT 2023,7.8,2112186
Sat Sep  2 11:45:46 GMT 2023,7.8,2146777
Sat Sep  2 11:47:11 GMT 2023,27,1948957
Sat Sep  2 11:47:15 GMT 2023,7.9,1872130
Sat Sep  2 11:47:18 GMT 2023,7.9,1930531
Sat Sep  2 11:48:43 GMT 2023,41,2020491
Sat Sep  2 11:48:46 GMT 2023,8.6,1891848
Sat Sep  2 11:48:51 GMT 2023,8.6,2011689
Sat Sep  2 11:50:14 GMT 2023,4.4,2075564
Sat Sep  2 11:50:18 GMT 2023,16,1911284
Sat Sep  2 11:50:22 GMT 2023,16,1997305
Sat Sep  2 11:51:46 GMT 2023,49,2101047
Sat Sep  2 11:51:49 GMT 2023,8.4,2069631
Sat Sep  2 11:51:53 GMT 2023,8.4,2197232
Sat Sep  2 11:53:18 GMT 2023,42,2159169
Sat Sep  2 11:53:22 GMT 2023,9.2,2240644
Sat Sep  2 11:53:26 GMT 2023,9.2,2105388
Sat Sep  2 11:54:51 GMT 2023,47,2185807
Sat Sep  2 11:54:54 GMT 2023,10,2209887
Sat Sep  2 11:55:00 GMT 2023,10,2091448
Sat Sep  2 11:56:23 GMT 2023,49,2180687
Sat Sep  2 11:56:26 GMT 2023,8.3,2090804
Sat Sep  2 11:56:30 GMT 2023,8.3,2168937
Sat Sep  2 11:57:55 GMT 2023,41,2256138
Sat Sep  2 11:57:59 GMT 2023,9.5,2111379
Sat Sep  2 11:58:03 GMT 2023,9.5,2185824
Sat Sep  2 11:59:28 GMT 2023,48,2221675
Sat Sep  2 11:59:31 GMT 2023,11,2116479
Sat Sep  2 11:59:35 GMT 2023,11,2257666
Sat Sep  2 12:01:00 GMT 2023,54,2122135
Sat Sep  2 12:01:04 GMT 2023,10,1938442
Sat Sep  2 12:01:08 GMT 2023,10,1879064
Sat Sep  2 12:02:32 GMT 2023,48,1912923
Sat Sep  2 12:02:36 GMT 2023,7.6,1837384
Sat Sep  2 12:02:40 GMT 2023,7.6,1858549
Sat Sep  2 12:04:04 GMT 2023,34,1913083
Sat Sep  2 12:04:08 GMT 2023,7.7,1818297
Sat Sep  2 12:04:11 GMT 2023,7.7,1844673
Sat Sep  2 12:05:36 GMT 2023,3.9,2104041
Sat Sep  2 12:05:40 GMT 2023,12,2154615
Sat Sep  2 12:05:44 GMT 2023,12,1977127
Sat Sep  2 12:07:08 GMT 2023,53,2017613
Sat Sep  2 12:07:12 GMT 2023,9.1,2016966
Sat Sep  2 12:07:16 GMT 2023,9.1,1968224
Sat Sep  2 12:08:40 GMT 2023,23,1999657
Sat Sep  2 12:08:44 GMT 2023,8.6,1999268
Sat Sep  2 12:08:48 GMT 2023,8.6,1975854
Sat Sep  2 12:10:12 GMT 2023,22,2173950
Sat Sep  2 12:10:16 GMT 2023,9.1,2027920
Sat Sep  2 12:10:20 GMT 2023,9.1,2064715
Sat Sep  2 12:11:45 GMT 2023,39,2110570
Sat Sep  2 12:11:48 GMT 2023,8.7,2010654
Sat Sep  2 12:11:52 GMT 2023,8.7,2053313
Sat Sep  2 12:13:17 GMT 2023,29,2251686
Sat Sep  2 12:13:21 GMT 2023,12,2166093
Sat Sep  2 12:13:25 GMT 2023,12,2197866
Sat Sep  2 12:14:50 GMT 2023,28,2024818
Sat Sep  2 12:14:54 GMT 2023,8.8,1946539
Sat Sep  2 12:14:58 GMT 2023,8.8,1979866
Sat Sep  2 12:16:22 GMT 2023,40,2104864
Sat Sep  2 12:16:26 GMT 2023,9.2,1943709
Sat Sep  2 12:16:31 GMT 2023,9.2,2017005
Sat Sep  2 12:17:54 GMT 2023,55,2100704
Sat Sep  2 12:17:58 GMT 2023,9.1,1941591
Sat Sep  2 12:18:03 GMT 2023,9.1,2027382
Sat Sep  2 12:19:26 GMT 2023,53,2138813
Sat Sep  2 12:19:30 GMT 2023,8.6,2103454
Sat Sep  2 12:19:34 GMT 2023,8.6,2203680
Sat Sep  2 12:20:59 GMT 2023,6.4,2178032
Sat Sep  2 12:21:03 GMT 2023,10,2246200
Sat Sep  2 12:21:07 GMT 2023,10,2251948
Sat Sep  2 12:22:31 GMT 2023,38,2177846
Sat Sep  2 12:22:35 GMT 2023,10,2250752
Sat Sep  2 12:22:39 GMT 2023,10,2250900
Sat Sep  2 12:24:04 GMT 2023,33,2242108
Sat Sep  2 12:24:07 GMT 2023,8.1,2151272
Sat Sep  2 12:24:11 GMT 2023,8.1,2217762
Sat Sep  2 12:25:36 GMT 2023,40,2286730
Sat Sep  2 12:25:40 GMT 2023,9.6,2176195
Sat Sep  2 12:25:44 GMT 2023,9.6,2234281
Sat Sep  2 12:27:09 GMT 2023,52,2272434
Sat Sep  2 12:27:13 GMT 2023,9.6,2156206
Sat Sep  2 12:27:17 GMT 2023,9.6,2215955
Sat Sep  2 12:28:42 GMT 2023,51,2112909
Sat Sep  2 12:28:46 GMT 2023,9.1,1945633
Sat Sep  2 12:28:50 GMT 2023,9.1,1992147
Sat Sep  2 12:30:14 GMT 2023,57,2022852
Sat Sep  2 12:30:17 GMT 2023,8.2,1935484
Sat Sep  2 12:30:21 GMT 2023,8.2,1965468
Sat Sep  2 12:31:46 GMT 2023,35,2019199
Sat Sep  2 12:31:49 GMT 2023,8.6,1949347
Sat Sep  2 12:31:53 GMT 2023,8.6,1958893
Sat Sep  2 12:33:18 GMT 2023,34,2236920
Sat Sep  2 12:33:22 GMT 2023,10,2288805
Sat Sep  2 12:33:26 GMT 2023,10,2267154
Sat Sep  2 12:34:50 GMT 2023,49,2113940
Sat Sep  2 12:34:54 GMT 2023,49,2106563
Sat Sep  2 12:34:57 GMT 2023,33,2035438
Sat Sep  2 12:36:22 GMT 2023,33,2126897
Sat Sep  2 12:36:26 GMT 2023,11,2119711
Sat Sep  2 12:36:29 GMT 2023,11,2080916
Sat Sep  2 12:37:54 GMT 2023,29,2336209
Sat Sep  2 12:37:58 GMT 2023,9.2,2207557
Sat Sep  2 12:38:02 GMT 2023,9.2,2253913
Sat Sep  2 12:39:26 GMT 2023,50,2237712
Sat Sep  2 12:39:30 GMT 2023,8.9,2154053
Sat Sep  2 12:39:34 GMT 2023,8.9,2168653
Sat Sep  2 12:40:59 GMT 2023,35,2241465
Sat Sep  2 12:41:03 GMT 2023,8.9,2165238
Sat Sep  2 12:41:06 GMT 2023,8.9,2184057
Sat Sep  2 12:42:31 GMT 2023,37,1991426
Sat Sep  2 12:42:35 GMT 2023,10,1944193
Sat Sep  2 12:42:39 GMT 2023,10,1841935
Sat Sep  2 12:44:03 GMT 2023,33,1915530
Sat Sep  2 12:44:07 GMT 2023,7.8,1823932
Sat Sep  2 12:44:11 GMT 2023,7.8,1851714
Sat Sep  2 12:45:35 GMT 2023,29,1918203
Sat Sep  2 12:45:39 GMT 2023,7,1842380
Sat Sep  2 12:45:43 GMT 2023,7,1843486
Sat Sep  2 12:47:07 GMT 2023,30,2012229
Sat Sep  2 12:47:11 GMT 2023,10,2021666
Sat Sep  2 12:47:15 GMT 2023,10,2066911
Sat Sep  2 12:48:39 GMT 2023,42,2064363
Sat Sep  2 12:48:42 GMT 2023,8.2,2050217
Sat Sep  2 12:48:46 GMT 2023,8.2,1987270
Sat Sep  2 12:50:11 GMT 2023,4.5,2047400
Sat Sep  2 12:50:14 GMT 2023,17,2051029
Sat Sep  2 12:50:18 GMT 2023,17,1976152
Sat Sep  2 12:51:42 GMT 2023,21,2115554
Sat Sep  2 12:51:46 GMT 2023,9.3,2033570
Sat Sep  2 12:51:50 GMT 2023,9.3,2062730
Sat Sep  2 12:53:15 GMT 2023,29,2136756
Sat Sep  2 12:53:18 GMT 2023,7.8,2056757
Sat Sep  2 12:53:22 GMT 2023,7.8,2075379
Sat Sep  2 12:54:47 GMT 2023,27,2125121
Sat Sep  2 12:54:51 GMT 2023,8.1,2044642
Sat Sep  2 12:54:54 GMT 2023,8.1,2053242
Sat Sep  2 12:56:20 GMT 2023,27,1903566
Sat Sep  2 12:56:23 GMT 2023,7.7,1821678
Sat Sep  2 12:56:27 GMT 2023,7.7,1822538
Sat Sep  2 12:57:51 GMT 2023,27,1884285
Sat Sep  2 12:57:55 GMT 2023,6.9,1807694
Sat Sep  2 12:57:59 GMT 2023,6.9,1819861
Sat Sep  2 12:59:23 GMT 2023,27,1874179
Sat Sep  2 12:59:27 GMT 2023,6.9,1790407
Sat Sep  2 12:59:30 GMT 2023,6.9,1806356
Sat Sep  2 13:00:55 GMT 2023,26,2045469
Sat Sep  2 13:00:59 GMT 2023,8,2035045
Sat Sep  2 13:01:03 GMT 2023,8,1972540
Sat Sep  2 13:02:27 GMT 2023,37,2014927
Sat Sep  2 13:02:31 GMT 2023,8.5,1991291
Sat Sep  2 13:02:34 GMT 2023,8.5,1947662
Sat Sep  2 13:03:59 GMT 2023,22,2019310
Sat Sep  2 13:04:02 GMT 2023,8.6,2015080
Sat Sep  2 13:04:06 GMT 2023,8.6,1962568
Sat Sep  2 13:05:31 GMT 2023,4,2132858
Sat Sep  2 13:05:34 GMT 2023,10,2026245
Sat Sep  2 13:05:38 GMT 2023,10,2051570
Sat Sep  2 13:07:03 GMT 2023,25,2084340
Sat Sep  2 13:07:07 GMT 2023,8.5,1994676
Sat Sep  2 13:07:11 GMT 2023,8.5,2027128
Sat Sep  2 13:08:36 GMT 2023,25,2104269
Sat Sep  2 13:08:40 GMT 2023,7.8,2010150
Sat Sep  2 13:08:43 GMT 2023,7.8,2043030
Sat Sep  2 13:10:09 GMT 2023,25,1886621
Sat Sep  2 13:10:12 GMT 2023,7.3,1791656
Sat Sep  2 13:10:16 GMT 2023,7.3,1841324
Sat Sep  2 13:11:40 GMT 2023,35,2004880
Sat Sep  2 13:11:44 GMT 2023,9.2,1929107
Sat Sep  2 13:11:48 GMT 2023,9.2,1833002
Sat Sep  2 13:13:12 GMT 2023,35,1904724
Sat Sep  2 13:13:16 GMT 2023,7.8,1826232
Sat Sep  2 13:13:19 GMT 2023,7.8,1849812
Sat Sep  2 13:14:44 GMT 2023,34,2009113
Sat Sep  2 13:14:48 GMT 2023,8.2,1994035
Sat Sep  2 13:14:52 GMT 2023,8.2,2078474
Sat Sep  2 13:16:16 GMT 2023,40,2034425
Sat Sep  2 13:16:19 GMT 2023,8.7,2030684
Sat Sep  2 13:16:23 GMT 2023,8.7,1969515
Sat Sep  2 13:17:47 GMT 2023,22,2042379
Sat Sep  2 13:17:51 GMT 2023,8.4,2036116
Sat Sep  2 13:17:55 GMT 2023,8.4,1989385
Sat Sep  2 13:19:19 GMT 2023,21,2112519
Sat Sep  2 13:19:23 GMT 2023,9.8,2022760
Sat Sep  2 13:19:27 GMT 2023,9.8,2076737
Sat Sep  2 13:20:52 GMT 2023,6.6,2128957
Sat Sep  2 13:20:56 GMT 2023,9.1,2026629
Sat Sep  2 13:21:00 GMT 2023,9.1,2071782
Sat Sep  2 13:22:25 GMT 2023,35,2115516
Sat Sep  2 13:22:28 GMT 2023,10,2013219
Sat Sep  2 13:22:32 GMT 2023,10,2061237
Sat Sep  2 13:23:57 GMT 2023,35,1902398
Sat Sep  2 13:24:01 GMT 2023,8.3,1825786
Sat Sep  2 13:24:05 GMT 2023,8.3,1876768
Sat Sep  2 13:25:29 GMT 2023,42,1972438
Sat Sep  2 13:25:33 GMT 2023,9.3,1856276
Sat Sep  2 13:25:37 GMT 2023,9.3,1902606
Sat Sep  2 13:27:01 GMT 2023,51,1940558
Sat Sep  2 13:27:05 GMT 2023,9.7,1799234
Sat Sep  2 13:27:09 GMT 2023,9.7,1872478
Sat Sep  2 13:28:33 GMT 2023,53,1981728
Sat Sep  2 13:28:37 GMT 2023,8.6,1955685
Sat Sep  2 13:28:41 GMT 2023,8.6,1957679
Sat Sep  2 13:30:05 GMT 2023,48,2048698
Sat Sep  2 13:30:09 GMT 2023,10,2055425
Sat Sep  2 13:30:13 GMT 2023,10,1991033
Sat Sep  2 13:31:38 GMT 2023,34,2022746
Sat Sep  2 13:31:42 GMT 2023,10,2053042
Sat Sep  2 13:31:46 GMT 2023,10,2017970
Sat Sep  2 13:33:10 GMT 2023,39,2142866
Sat Sep  2 13:33:14 GMT 2023,8.5,2028011
Sat Sep  2 13:33:18 GMT 2023,8.5,2098978
Sat Sep  2 13:34:43 GMT 2023,7,2132426
Sat Sep  2 13:34:47 GMT 2023,46,2009489
Sat Sep  2 13:34:51 GMT 2023,46,2071983
Sat Sep  2 13:36:15 GMT 2023,51,2150205
Sat Sep  2 13:36:19 GMT 2023,10,2022282
Sat Sep  2 13:36:23 GMT 2023,10,2083155
Sat Sep  2 13:37:48 GMT 2023,51,1943626
Sat Sep  2 13:37:52 GMT 2023,9.4,1812472
Sat Sep  2 13:37:56 GMT 2023,9.4,1840290
Sat Sep  2 13:39:20 GMT 2023,47,1907628
Sat Sep  2 13:39:24 GMT 2023,8,1804530
Sat Sep  2 13:39:28 GMT 2023,8,1845897
Sat Sep  2 13:40:52 GMT 2023,37,1909097
Sat Sep  2 13:40:56 GMT 2023,8.1,1813576
Sat Sep  2 13:41:00 GMT 2023,8.1,1844272
Sat Sep  2 13:42:24 GMT 2023,37,2026122
Sat Sep  2 13:42:28 GMT 2023,11,2023442
Sat Sep  2 13:42:33 GMT 2023,11,1956244
Sat Sep  2 13:43:57 GMT 2023,46,1987641
Sat Sep  2 13:44:00 GMT 2023,9,1980414
Sat Sep  2 13:44:04 GMT 2023,9,1951147
Sat Sep  2 13:45:29 GMT 2023,25,1983189
Sat Sep  2 13:45:32 GMT 2023,8.7,1975484
Sat Sep  2 13:45:36 GMT 2023,8.7,1938506
Sat Sep  2 13:47:00 GMT 2023,24,2138417
Sat Sep  2 13:47:04 GMT 2023,10,2014128
Sat Sep  2 13:47:08 GMT 2023,10,2053813
Sat Sep  2 13:48:33 GMT 2023,45,2112876
Sat Sep  2 13:48:37 GMT 2023,9.1,2022624
Sat Sep  2 13:48:40 GMT 2023,9.1,2046491
Sat Sep  2 13:50:05 GMT 2023,5,2091651
Sat Sep  2 13:50:09 GMT 2023,23,1996303
Sat Sep  2 13:50:13 GMT 2023,23,2029930
Sat Sep  2 13:51:38 GMT 2023,34,2032209
Sat Sep  2 13:51:42 GMT 2023,9.4,1927101
Sat Sep  2 13:51:45 GMT 2023,9.4,1848917
Sat Sep  2 13:53:10 GMT 2023,33,1912856
Sat Sep  2 13:53:13 GMT 2023,7.3,1851566
Sat Sep  2 13:53:17 GMT 2023,7.3,1856058
Sat Sep  2 13:54:42 GMT 2023,29,2015156
Sat Sep  2 13:54:45 GMT 2023,7,1937086
Sat Sep  2 13:54:49 GMT 2023,7,1959761
Sat Sep  2 13:56:13 GMT 2023,31,2153241
Sat Sep  2 13:56:18 GMT 2023,14,2196322
Sat Sep  2 13:56:24 GMT 2023,45,2034849
Sat Sep  2 13:57:47 GMT 2023,22,2122329
Sat Sep  2 13:57:52 GMT 2023,8.6,2111331
Sat Sep  2 13:57:57 GMT 2023,8.6,2043009
Sat Sep  2 13:59:20 GMT 2023,21,2118201
Sat Sep  2 13:59:25 GMT 2023,8.4,2105543
Sat Sep  2 13:59:30 GMT 2023,20,2056823
Sat Sep  2 14:00:53 GMT 2023,20,2347721
Sat Sep  2 14:00:58 GMT 2023,9.6,2304145
Sat Sep  2 14:01:03 GMT 2023,32,2322704
Sat Sep  2 14:02:27 GMT 2023,23,2286652
Sat Sep  2 14:02:32 GMT 2023,8.5,2266100
Sat Sep  2 14:02:37 GMT 2023,28,2265394
Sat Sep  2 14:04:00 GMT 2023,21,2305260
Sat Sep  2 14:04:05 GMT 2023,8.4,2282281
Sat Sep  2 14:04:10 GMT 2023,30,2280404
Sat Sep  2 14:05:34 GMT 2023,4.1,2049733
Sat Sep  2 14:05:39 GMT 2023,9.3,1982917
Sat Sep  2 14:05:44 GMT 2023,46,2014871
Sat Sep  2 14:07:07 GMT 2023,22,2103458
Sat Sep  2 14:07:13 GMT 2023,10,2009085
Sat Sep  2 14:07:18 GMT 2023,44,2045498
Sat Sep  2 14:08:41 GMT 2023,23,2118303
Sat Sep  2 14:08:46 GMT 2023,8.8,2084847
Sat Sep  2 14:08:52 GMT 2023,45,1998048
Sat Sep  2 14:10:14 GMT 2023,22,2163090
Sat Sep  2 14:10:19 GMT 2023,11,2250407
Sat Sep  2 14:10:25 GMT 2023,58,1921813
Sat Sep  2 14:11:48 GMT 2023,24,2228840
Sat Sep  2 14:11:53 GMT 2023,11,2210325
Sat Sep  2 14:11:59 GMT 2023,23,2159002
Sat Sep  2 14:13:21 GMT 2023,25,2326898
Sat Sep  2 14:13:27 GMT 2023,13,2268308
Sat Sep  2 14:13:32 GMT 2023,23,2234765
Sat Sep  2 14:14:55 GMT 2023,24,2406134
Sat Sep  2 14:15:00 GMT 2023,10,2426638
Sat Sep  2 14:15:06 GMT 2023,48,2344805
Sat Sep  2 14:16:29 GMT 2023,25,2445974
Sat Sep  2 14:16:34 GMT 2023,11,2413709
Sat Sep  2 14:16:40 GMT 2023,44,2340154
Sat Sep  2 14:18:03 GMT 2023,24,2424260
Sat Sep  2 14:18:08 GMT 2023,11,2401331
Sat Sep  2 14:18:14 GMT 2023,44,2341786
Sat Sep  2 14:19:37 GMT 2023,24,2100602
Sat Sep  2 14:19:43 GMT 2023,14,1922193
Sat Sep  2 14:19:48 GMT 2023,35,1844919
Sat Sep  2 14:21:11 GMT 2023,23,1944907
Sat Sep  2 14:21:16 GMT 2023,11,1919956
Sat Sep  2 14:21:21 GMT 2023,31,1930422
Sat Sep  2 14:22:44 GMT 2023,27,1928459
Sat Sep  2 14:22:49 GMT 2023,9.7,1899817
Sat Sep  2 14:22:55 GMT 2023,30,1827312
Sat Sep  2 14:24:18 GMT 2023,23,2100288
Sat Sep  2 14:24:24 GMT 2023,12,2132819
Sat Sep  2 14:24:29 GMT 2023,43,1861268
Sat Sep  2 14:25:52 GMT 2023,24,1996800
Sat Sep  2 14:25:56 GMT 2023,10,1998327
Sat Sep  2 14:26:00 GMT 2023,10,1962265
Sat Sep  2 14:27:24 GMT 2023,24,1995467
Sat Sep  2 14:27:28 GMT 2023,9.9,1968134
Sat Sep  2 14:27:32 GMT 2023,9.9,1955536
Sat Sep  2 14:28:56 GMT 2023,23,2215108
Sat Sep  2 14:29:00 GMT 2023,10,2092324
Sat Sep  2 14:29:04 GMT 2023,10,2116601
Sat Sep  2 14:30:29 GMT 2023,30,2162571
Sat Sep  2 14:30:33 GMT 2023,9.9,2083250
Sat Sep  2 14:30:37 GMT 2023,9.9,2097921
Sat Sep  2 14:32:02 GMT 2023,29,2163185
Sat Sep  2 14:32:06 GMT 2023,9.8,2081726
Sat Sep  2 14:32:10 GMT 2023,9.8,2102822
Sat Sep  2 14:33:35 GMT 2023,29,2024275
